C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,18.9,34.1,15.2,176.39110097195658,24.76899809529973,16
0.0,13.7,18.7,5.0,345.80899804055696,190.35743303210717,17
0.03,14.0,19.1,5.1,345.2815605475644,184.35666415530264,17
0.3,13.8,19.0,5.2,345.77175704593157,181.908974441491,17
3.0,15.2,20.4,5.2,343.59299034548286,179.58868664091773,17
30.0,23.5,39.2,15.7,163.27107677792802,22.539144752567346,17
0.0,14.4,19.7,5.3,344.9721878788976,177.98041235016484,18
0.03,13.7,19.0,5.3,346.00562651390464,182.38717958649474,18
0.3,15.7,21.2,5.5,343.4487551919606,170.5092851988806,18
3.0,15.1,20.6,5.5,344.2094518948161,169.88778811188314,18
30.0,18.5,33.7,15.2,181.78581615924202,26.114769893024782,18
0.0,16.5,21.8,5.3,342.30789061661835,179.69888917293537,19
0.03,19.5,24.8,5.3,338.33989783395907,176.0753533694089,19
0.3,17.5,22.8,5.3,341.076433951926,177.36277348649645,19
3.0,15.3,20.3,5.0,343.3370317655555,183.52240240730896,19
30.0,19.1,34.4,15.3,174.10862279346767,23.6220706313805,19
0.0,15.9,21.2,5.3,342.67108472279153,169.37339242339607,20
0.03,15.9,21.1,5.2,343.0327914411185,184.54633124479645,20
0.3,15.9,21.1,5.2,342.66800697591134,176.54548426524065,20
3.0,16.0,21.4,5.4,342.8819819102746,171.58711260672058,20
30.0,18.8,34.0,15.2,176.3223848753395,24.288779539294595,20
0.0,19.9,25.5,5.6,338.07446854815237,166.81677641644458,21
0.03,15.8,21.2,5.4,343.2609869311341,176.45371453508704,21
0.3,15.0,20.2,5.2,344.29715342711864,188.8363579274035,21
3.0,15.5,20.8,5.3,343.5303008485379,172.88179789080624,21
30.0,19.4,34.5,15.1,173.56580140490252,24.40056677275753,21
0.0,16.7,22.0,5.3,342.14390737671084,180.1164913815704,22
0.03,14.3,19.6,5.3,345.3681687780125,183.34592176598855,22
0.3,15.8,20.9,5.1,342.8445735695746,181.3436790546239,22
3.0,15.9,21.3,5.4,343.05026712520004,176.337445857673,22
30.0,19.3,34.4,15.1,175.49878423720688,25.122260507488857,22
0.0,14.1,19.4,5.3,345.3540947339853,175.19466117126063,23
0.03,15.9,20.9,5.0,342.4846258229913,185.23594163334496,23
0.3,17.9,23.2,5.3,339.75067304106403,169.82089547242515,23
3.0,16.9,22.0,5.1,341.0604494650996,178.82918044275823,23
30.0,16.9,32.0,15.1,184.49969504152537,25.81750155601747,23
0.0,14.8,19.9,5.1,344.29731887682436,180.99295075292503,24
0.03,15.3,20.5,5.2,343.79884290188994,186.84435637332695,24
0.3,15.7,20.9,5.2,343.44482975335796,184.30446640929713,24
3.0,16.5,21.8,5.3,342.2014875256406,172.60510513427784,24
30.0,20.4,35.6,15.2,171.32494092221268,23.931525677638952,24
0.0,14.5,19.6,5.1,345.1806881930379,192.22958347975532,25
0.03,13.6,18.6,5.0,345.67175149223414,183.79203218333242,25
0.3,16.5,21.6,5.1,342.14951415252585,181.93251308052044,25
3.0,15.9,21.1,5.2,342.9266236226555,177.66829155893154,25
30.0,21.6,37.3,15.7,170.53640553972588,22.944638722788195,25
0.0,15.8,20.8,5.0,343.00697525694085,187.99591337288936,26
0.03,15.2,20.4,5.2,343.5830969002801,177.02585978403766,26
0.3,16.5,21.9,5.4,342.2411163686893,173.34934488432566,26
3.0,14.5,19.6,5.1,344.4965501962603,183.18986881429595,26
30.0,24.6,40.4,15.8,159.34499185452765,21.151540072095184,26
0.0,16.8,22.0,5.2,341.52613647339155,176.87200093705465,27
0.03,15.0,20.1,5.1,343.9360952237392,179.8044744235112,27
0.3,15.0,20.4,5.4,344.19553774719236,175.29779332624625,27
3.0,15.8,21.2,5.4,343.2658516750425,175.06877217435655,27
30.0,20.4,35.6,15.2,172.01943171335967,24.234292122894054,27
0.0,14.0,19.2,5.2,345.6908379538531,186.22939464328812,28
0.03,15.4,20.7,5.3,343.356943717576,174.12106020898764,28
0.3,15.9,21.0,5.1,342.7804873155339,180.4379980325891,28
3.0,15.0,20.1,5.1,344.0202427282476,186.57858112328464,28
30.0,24.5,40.2,15.7,159.0091587639216,21.886922366140073,28
0.0,14.9,20.4,5.5,344.3224585773777,166.39184416382764,29
0.03,13.4,18.5,5.1,345.5916727052189,178.64823857515444,29
0.3,15.2,20.4,5.2,343.73614256500406,181.1166495358521,29
3.0,17.5,22.8,5.3,340.9712267611118,176.5752475800093,29
30.0,19.9,35.0,15.1,169.84330929941842,23.677020530344375,29
0.0,16.1,21.5,5.4,343.1141539704689,176.47332104066703,30
0.03,17.6,23.0,5.4,340.82902655944895,171.51740447531094,30
0.3,14.1,19.4,5.3,345.2083645920138,178.44707850034075,30
3.0,16.7,22.1,5.4,341.9200846111984,169.6469616172605,30
30.0,19.0,34.2,15.2,174.65691891196366,24.233592191970867,30
0.0,16.3,21.5,5.2,342.1667828992504,176.10920468436058,31
0.03,16.1,21.8,5.7,343.4071164660771,172.1604558012607,31
0.3,15.3,20.5,5.2,343.5159598318095,180.64168155631882,31
3.0,14.1,19.4,5.3,345.29242134892195,178.98975623509256,31
30.0,19.7,34.9,15.2,174.7183056460439,24.518589381306413,31
0.0,14.4,19.9,5.5,344.9457484184879,167.21388727764045,32
0.03,15.8,21.1,5.3,343.07229908215464,177.25010642078607,32
0.3,17.4,22.8,5.4,341.0897924481493,172.7246394920796,32
3.0,15.2,20.7,5.5,344.0007298499639,169.5912058353517,32
30.0,22.8,38.4,15.6,166.36450284400905,23.161961686528464,32
0.0,13.6,18.9,5.3,346.0818450317559,183.49280001895355,33
0.03,16.6,22.0,5.4,342.3958999584357,173.47196912882205,33
0.3,16.6,22.0,5.4,342.07170223536116,172.680994246607,33
3.0,13.6,18.6,5.0,345.69475922581546,188.9548138951212,33
30.0,24.2,39.8,15.6,162.41466113575035,23.400185659457602,33
0.0,13.9,19.0,5.1,345.2824870942169,186.03266848996805,34
0.03,16.6,21.8,5.2,341.59759238594836,177.93005447351993,34
0.3,15.9,21.3,5.4,343.116803779307,175.5189379679586,34
3.0,14.8,20.2,5.4,344.49179685123715,172.7287458024893,34
30.0,18.0,33.2,15.2,179.5889408532708,24.623204632343306,34
0.0,16.2,21.5,5.3,342.57039668418236,177.80122345120745,35
0.03,14.2,19.4,5.2,345.49977417805326,186.57020843969536,35
0.3,15.2,20.4,5.2,343.54771470450413,179.1232962592261,35
3.0,15.9,21.2,5.3,343.2055712770506,180.09090655043235,35
30.0,19.8,34.8,15.0,169.1954542585181,24.266792132888188,35
0.0,15.9,21.1,5.2,343.18771337377973,181.3191332032158,36
0.03,15.6,20.8,5.2,343.668273834975,185.3113330538971,36
0.3,17.7,22.8,5.1,340.4003987430291,183.27999821011403,36
3.0,17.3,22.6,5.3,341.45056852537977,182.1458369434144,36
30.0,21.6,36.8,15.2,164.3931172333577,23.332024483400634,36
0.0,15.9,21.1,5.2,342.7300910254388,180.6548470002945,37
0.03,14.8,19.8,5.0,343.82633815128145,183.43017827808865,37
0.3,15.7,21.0,5.3,343.2032683337849,177.6920046493057,37
3.0,15.1,20.3,5.2,343.7494106053587,177.0838149105342,37
30.0,20.5,35.8,15.3,169.94504187526846,23.57571183157815,37
0.0,15.4,20.7,5.3,343.432232032404,175.76531456092337,38
0.03,15.3,20.4,5.1,343.37302088836105,185.96843655546652,38
0.3,16.5,21.6,5.1,341.8774242963936,179.37492757451665,38
3.0,14.3,19.6,5.3,345.0725802106265,175.828006613451,38
30.0,19.5,34.5,15.0,174.02650013457563,25.502834413723132,38
0.0,15.6,21.3,5.7,343.8150969889169,168.05127958528107,39
0.03,13.7,18.8,5.1,345.9021878759051,186.04309843406108,39
0.3,15.7,21.0,5.3,343.3055815091355,181.8380202999148,39
3.0,16.6,22.3,5.7,342.606649553692,164.96904792600316,39
30.0,19.2,34.5,15.3,178.38226002093901,25.1603080131697,39
0.0,17.8,23.0,5.2,340.6044255247706,181.4051547070626,40
0.03,14.2,19.3,5.1,345.00775306708505,181.1634003556208,40
0.3,15.3,20.6,5.3,344.1928493853951,183.08932914252472,40
3.0,14.2,19.2,5.0,344.87043966842407,183.32741648935388,40
30.0,17.4,32.5,15.1,183.19936313590924,25.816783605250265,40
0.0,15.1,20.3,5.2,343.8732571856532,181.06975133536912,41
0.03,14.8,20.1,5.3,344.1850544075554,173.11575877373303,41
0.3,15.0,20.3,5.3,344.3750533561958,177.82132844735742,41
3.0,16.4,21.9,5.5,342.48970215944695,170.05717808327762,41
30.0,22.6,38.1,15.5,167.54298985357133,24.228490693694997,41
0.0,14.6,19.9,5.3,344.8038544691978,176.42034752651517,42
0.03,15.4,20.6,5.2,343.9042990315373,185.02047684228592,42
0.3,17.9,23.1,5.2,340.45798662422766,181.3837644894535,42
3.0,16.2,21.5,5.3,342.3831174052877,174.91527717362027,42
30.0,19.8,34.8,15.0,172.74677301750094,25.524942790268714,42
0.0,16.5,22.0,5.5,342.74221719560296,174.0464288277662,43
0.03,13.7,19.1,5.4,346.1621695106216,177.85472370080475,43
0.3,16.5,21.8,5.3,342.2449258790956,176.42003036385248,43
3.0,15.6,20.9,5.3,343.5819926165421,178.37841298686772,43
30.0,20.1,35.1,15.0,170.54468621297022,24.395615013509733,43
0.0,16.0,21.4,5.4,343.13388511265396,177.41896396793706,44
0.03,15.4,20.6,5.2,343.6553867123524,183.86290224289147,44
0.3,14.7,20.1,5.4,344.48378434283364,170.29144382478808,44
3.0,15.7,21.0,5.3,343.0940684949901,172.20722681163238,44
30.0,25.2,40.6,15.4,152.4516368744041,21.19875461712178,44
0.0,13.8,19.1,5.3,346.0747812652311,184.63229945512694,45
