C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.3,14.3,19.5,5.2,344.52812323639847,177.70937397080746,34
3.0,14.5,19.7,5.2,338.5934315326185,173.87751650132125,34
30.0,17.1,24.2,7.1,265.48581362247654,97.3776413607472,34
0.0,15.3,20.5,5.2,344.1926181445389,181.52698178725342,35
0.03,14.9,20.1,5.2,344.23491606003057,179.99911011180149,35
0.3,15.0,20.1,5.1,343.91968162134947,181.7528121689159,35
3.0,15.6,21.0,5.4,343.403577392523,174.83129780137648,35
30.0,17.3,32.4,15.1,184.82201712753266,26.055898427565182,35
0.0,14.9,20.1,5.2,343.8475142980038,173.9357432045753,36
0.03,15.1,20.1,5.0,344.03128350943587,192.78799182369525,36
0.3,15.1,20.3,5.2,344.2694868000077,183.1835364160733,36
3.0,14.6,19.7,5.1,344.70587964936175,187.63683508790422,36
30.0,16.1,31.0,14.9,193.50666382970334,27.166914801829968,36
0.0,14.1,19.6,5.5,345.7693359264593,178.85956285366638,37
0.03,15.2,20.2,5.0,343.7199783453969,187.99024441192003,37
0.3,15.6,20.9,5.3,343.4990061351788,177.77776675526542,37
3.0,15.5,20.6,5.1,342.9512224581981,178.6139067697776,37
30.0,19.3,34.2,14.9,178.5445605367142,25.102221448207032,37
0.0,14.8,20.0,5.2,344.3782273151529,180.96293634663056,38
0.03,14.4,19.4,5.0,344.74179740904964,185.51911607897716,38
0.3,14.5,19.7,5.2,344.7775008392383,179.2368639709129,38
3.0,14.9,20.2,5.3,344.4992789889918,179.57112120498005,38
30.0,20.3,35.5,15.2,168.79520181589774,23.345523039014907,38
0.0,13.6,18.8,5.2,345.83742049105643,182.0939926253216,39
0.03,16.4,21.9,5.5,342.4742472399523,167.57358162788844,39
0.3,15.4,20.7,5.3,343.848799235052,178.42472755854178,39
3.0,16.6,21.8,5.2,342.0162767574667,178.24198760124645,39
30.0,18.7,33.8,15.1,178.85293427429005,25.380082829438177,39
0.0,15.0,20.5,5.5,344.2191432644767,164.1691160955546,40
0.03,15.1,20.3,5.2,343.8397891119955,176.32463382530517,40
0.3,13.8,19.0,5.2,345.57628656910674,180.51219170172763,40
3.0,15.3,20.6,5.3,337.6352146840375,172.71735779922182,40
30.0,14.4,21.3,6.9,272.55186286325124,102.14101887120714,40
0.0,13.8,18.9,5.1,345.97783005108033,191.1947204006245,41
0.03,15.0,20.0,5.0,344.1587733457781,188.0553486957736,41
0.3,15.0,20.0,5.0,344.1526849533024,188.03415287960664,41
3.0,15.0,20.0,5.0,344.1593777019912,188.0576008528844,41
30.0,19.0,34.0,15.0,174.74556051692838,26.273487059011977,41
0.0,15.5,21.0,5.5,343.8724063079586,171.07765631495454,42
0.03,15.2,20.4,5.2,343.7845205100558,179.95261980272807,42
0.3,17.0,22.3,5.3,341.7076772216932,183.36032463591727,42
3.0,14.9,20.2,5.3,338.3636961865639,172.270737648268,42
30.0,20.0,27.0,7.0,257.7133260729463,96.94618997597513,42
0.0,16.8,22.2,5.4,342.03391849608516,175.78215937423457,43
0.03,16.7,22.1,5.4,341.595152857628,169.91631508404424,43
0.3,16.9,22.2,5.3,341.64537210812006,177.73455537745798,43
3.0,16.3,21.3,5.0,341.9938661712872,187.35429942348853,43
30.0,19.9,35.1,15.2,171.82457121222413,23.696854372508426,43
0.0,14.3,19.6,5.3,345.4285012005297,183.1335203202277,44
0.03,13.3,18.4,5.1,346.7750807727426,191.10702742270888,44
0.3,15.7,21.0,5.3,343.34069863755025,176.554988682712,44
3.0,15.5,20.7,5.2,343.5080734103991,184.66092571752216,44
30.0,20.5,35.5,15.0,178.0925140791026,25.388497545177763,44
0.0,15.6,20.9,5.3,343.4364065285372,180.38585049539066,45
0.03,14.0,19.1,5.1,344.86196866446767,180.81336878700455,45
0.3,16.8,22.1,5.3,341.5922177606352,173.0570471035991,45
3.0,15.0,20.2,5.2,343.85020324180675,178.51805653090497,45
30.0,19.1,34.1,15.0,175.24447854166615,24.856457850818867,45
0.0,16.8,22.3,5.5,341.9065824930254,166.9109702037166,46
0.03,15.6,20.8,5.2,343.3270390975854,182.95117355832062,46
0.3,16.9,22.1,5.2,341.5079286601337,176.42376914766606,46
3.0,14.2,19.3,5.1,345.1746487729358,194.88552173858415,46
30.0,24.0,39.7,15.7,161.12867669619862,22.340622920811263,46
0.0,14.5,19.9,5.4,344.6318285692639,173.37751356619145,47
0.03,14.7,19.9,5.2,344.3242018263747,179.6799608253074,47
0.3,15.5,20.6,5.1,342.7393011319317,175.2732643644394,47
3.0,14.9,20.0,5.1,344.1031645289364,181.50558602358672,47
30.0,26.2,41.9,15.7,150.66136559972762,20.496734632247467,47
0.0,14.3,19.5,5.2,345.1006346666317,180.65875673424495,48
0.03,17.3,22.5,5.2,341.03726895076915,176.61102650387411,48
0.3,17.3,22.5,5.2,340.7851250023681,174.97055381745866,48
3.0,13.8,19.0,5.2,345.51664541988123,184.25797662017098,48
30.0,19.9,35.1,15.2,169.46801397728444,23.370918954579597,48
0.0,15.7,21.0,5.3,343.43315929907993,178.05963435722427,49
