C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.3,13.3,19.5,6.2,339.49347620968314,160.72165703983353,31
3.0,13.0,19.3,6.3,339.62053124411216,158.8882348884046,31
30.0,15.9,22.5,6.6,336.44341443196197,157.9399795440582,31
0.0,14.7,21.2,6.5,337.26701390320494,168.04488267263588,32
0.03,17.2,23.6,6.4,335.03277146520253,164.94563444619703,32
0.3,17.6,24.4,6.8,334.7602883358692,152.87500433822203,32
3.0,16.7,23.3,6.6,335.87230509814543,160.0217509628266,32
30.0,15.7,22.1,6.4,336.49382293818326,160.02878751775498,32
0.0,19.3,26.2,6.9,332.9526656617553,150.45786806921325,33
0.03,16.7,23.3,6.6,335.53980597624434,161.5688493945558,33
0.3,16.5,23.2,6.7,336.0386413545086,154.11174965551842,33
3.0,18.2,24.9,6.7,334.04989619525867,148.01818844111222,33
30.0,15.0,21.5,6.5,337.24645606662233,159.6808025041001,33
0.0,15.8,22.2,6.4,336.45244868797784,157.80906545563292,34
0.03,13.8,20.2,6.4,338.41354572534556,166.25318276525476,34
0.3,17.4,24.2,6.8,335.01064541102386,149.8789906604788,34
3.0,15.4,21.7,6.3,336.96393436692676,162.55478382448726,34
30.0,16.6,22.9,6.3,335.81989163882406,161.0127547944012,34
0.0,15.8,22.2,6.4,336.52389884329557,159.8873472846446,35
0.03,17.7,24.4,6.7,334.81623736038557,155.92706573314356,35
0.3,15.4,21.7,6.3,336.8755448620293,161.97874440381293,35
3.0,16.6,22.9,6.3,336.34375809633286,157.68811783538578,35
30.0,14.1,20.6,6.5,338.0782112844646,163.95467842011573,35
0.0,12.1,18.4,6.3,340.2859438171192,166.35046924630007,36
0.03,17.1,23.6,6.5,335.3301848847467,157.06566870916473,36
0.3,18.1,24.8,6.7,333.88391040524846,154.24363373225836,36
3.0,17.1,23.8,6.7,335.297579542413,155.18491983758625,36
30.0,15.9,22.4,6.5,336.51257086718823,162.4905244270085,36
0.0,14.7,20.8,6.1,338.3742871390707,168.44195422296826,37
0.03,20.2,26.9,6.7,332.7027449856425,149.99293159882086,37
0.3,14.5,20.8,6.3,337.64543538419696,161.7397983522212,37
3.0,12.2,18.3,6.1,340.2681879582443,175.5269743342015,37
30.0,15.7,22.3,6.6,336.5587898205214,154.68989418754032,37
0.0,16.5,23.1,6.6,335.1953147415494,160.03980400310556,38
0.03,15.6,22.4,6.8,337.0470908447054,152.93600248699835,38
0.3,13.9,20.2,6.3,338.5784899607543,158.69377949628466,38
3.0,12.3,18.6,6.3,340.39052421355984,164.8237542898907,38
30.0,19.8,26.6,6.8,332.82609478432397,150.8314543730766,38
0.0,16.0,22.6,6.6,336.16626039163117,157.07632518958386,39
0.03,17.4,23.9,6.5,335.10382168376816,159.36100750516064,39
0.3,18.1,24.8,6.7,334.50919884776533,154.10018756335288,39
3.0,16.8,23.4,6.6,335.66294882782324,157.3128010814068,39
30.0,17.8,24.4,6.6,334.6944953965842,155.29624940516965,39
0.0,18.8,25.3,6.5,333.4728060392105,162.05776649261512,40
0.03,13.2,19.5,6.3,339.0968885144985,164.7412269458082,40
0.3,18.7,25.6,6.9,333.24376942066357,149.821544053635,40
3.0,14.9,21.3,6.4,337.84954809289366,153.3005368241655,40
30.0,19.0,25.7,6.7,333.63558875592304,148.47291219559503,40
0.0,14.0,20.4,6.4,338.14533327315115,161.44514150673007,41
0.03,15.8,22.3,6.5,336.6336410284735,156.58127557099957,41
0.3,16.5,22.8,6.3,335.62908502890866,161.39571428426467,41
3.0,17.3,23.8,6.5,334.9342863903006,162.6105440136416,41
30.0,16.6,23.0,6.4,335.6136109055422,161.68582226858473,41
