C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.3,16.7,23.2,6.5,335.8321359136883,160.35087285833774,30
3.0,14.1,20.5,6.4,338.1053318342016,166.58469285315851,30
30.0,18.5,25.1,6.6,323.2135494742578,150.11311663214602,30
0.0,15.3,21.8,6.5,336.96765802309335,159.06238574527237,31
0.03,17.5,24.0,6.5,334.91833005333126,158.76804740015365,31
0.3,13.2,19.5,6.3,338.87712802356816,166.00435400947433,31
3.0,19.5,26.2,6.7,332.95698981338865,156.3052344364799,31
30.0,12.2,17.7,5.5,258.7783405268749,121.36023013508404,31
0.0,16.8,23.4,6.6,335.64805278111584,153.93534916888,32
0.03,21.4,27.9,6.5,331.4892997094711,152.17935428049242,32
0.3,16.4,22.8,6.4,336.03769107812684,161.13850009603047,32
3.0,17.5,23.8,6.3,334.53585168507635,157.49029193217316,32
30.0,13.1,18.7,5.6,253.9845706323632,113.74965669812518,32
0.0,17.8,24.5,6.7,334.92824630136266,158.12932513811592,33
0.03,16.3,22.7,6.4,335.9225635267705,159.9173214325047,33
0.3,13.4,19.7,6.3,338.87275861561403,164.91300521006082,33
3.0,14.1,20.6,6.5,338.1513358370361,162.332855149447,33
30.0,14.3,19.8,5.5,266.9082405991865,125.07610992818509,33
0.0,20.5,27.3,6.8,331.61189778035697,148.7833055193955,34
0.03,16.5,22.7,6.2,335.80540437295576,168.07406374617216,34
0.3,19.7,26.5,6.8,332.6480277837053,146.55424391657564,34
3.0,20.1,26.8,6.7,332.23057078585055,152.02796179021672,34
30.0,10.3,15.5,5.2,270.6428387426361,127.25139106673453,34
0.0,14.7,21.0,6.3,337.8579758228707,164.5306013852718,35
0.03,16.6,23.0,6.4,335.55972356025717,156.79639500407416,35
0.3,14.9,21.3,6.4,337.44926239856375,160.5506557477482,35
3.0,16.1,22.6,6.5,336.19669267306944,155.04153134124238,35
30.0,20.5,26.2,5.7,257.71569255132647,120.56220796908092,35
0.0,15.6,22.1,6.5,337.20118879310564,154.23528314297937,36
0.03,15.6,22.0,6.4,337.4563989466322,158.02681483454742,36
0.3,15.6,22.2,6.6,336.72413280322047,153.2753925487226,36
3.0,16.2,22.8,6.6,335.81430142826673,155.17017622226294,36
30.0,12.0,17.7,5.7,275.2779561324177,127.01288350813135,36
0.0,13.8,20.2,6.4,338.33305177112476,164.80252367138618,37
0.03,13.8,20.1,6.3,338.7665791860418,167.56021607613803,37
0.3,15.4,21.6,6.2,336.4551558169336,170.53582925080283,37
3.0,16.6,22.9,6.3,335.8389037937101,159.19459429635992,37
30.0,13.6,19.5,5.9,265.2554439036888,114.69891170108482,37
0.0,13.3,19.7,6.4,338.9232435315998,165.8800593633126,38
0.03,16.2,22.7,6.5,335.92815017487317,155.1400486225375,38
0.3,13.3,19.5,6.2,339.03014777164174,172.46033302455876,38
3.0,17.5,23.9,6.4,334.7223146397427,158.0424495344031,38
30.0,11.4,16.8,5.4,278.4334728706484,133.22769706139786,38
