"spc.k_D_z[1,2]",spc.log_e_M,"spc.b_z[1,2]",weight,loss
2.1320970324912176,7.734290186852826,13.222045868688571,9.122471761741457e-10,0.0043336335832161385
1.6195478258094607,9.072908775424882,5.554376136688805,0.0002533111977664848,0.004633485340719733
0.8681010218819555,1.2103077407478453,0.3196526053432372,0.008896077020820735,0.004671381401919742
1.130762279756525,2.968106836634102,2.168542786200786,0.014449848108066033,0.004901009569837737
1.9721650043492664,20.95837449963949,1.7737310511609952,1.371584020156579e-14,0.004863820083703079
1.33726046314543,8.390309881599233,0.6695159529189704,0.002051529392363483,0.004500578683634571
1.2965796743161417,1.779169296814573,3.7993936372003043,0.00948697978634291,0.004691777028941807
1.0944310543081324,3.516595575290312,11.256024607858063,1.5162149009593949e-6,0.004882579925398722
1.032224624095824,6.162182460888671,2.012381748013951,0.009254565889523836,0.0047119661907005705
1.1503543612477307,8.369422704362911,6.259091263250182,0.00034806938487717565,0.0039747572192312345
1.0729180253989585,12.531748509608143,2.096391420636783,1.5217490077817343e-5,0.0045951189418545965
1.527077973809282,2.1291127042313054,7.414514104727392,0.0006405661275889156,0.004120911317224146
0.2523817976433958,4.274988955128938,7.206154885309871,0.0006300402225669573,0.004640762466093802
0.5811343193121459,0.33016204447026454,8.039352959660366,0.00014666630346035469,0.004813412587905244
1.0973567536807238,0.45438800573226823,11.603603752258143,3.394912886194087e-7,0.00437765876370797
1.0803262339631388,11.991524914045485,7.723432938727694,8.288826962300977e-7,0.003920483852449887
1.0135058613109549,11.497646225949772,2.167705803090184,7.430817794669485e-5,0.004038691542380169
1.4629474975731411,6.171913250129049,2.142525227430098,0.00829407708955223,0.0045159799967072
1.6504610914209867,5.949593534711397,10.677147001107745,1.943179056577534e-6,0.004248925983659094
0.4145133798047502,18.125288683737548,7.499886613598914,2.3008248510868683e-12,0.004381280971026776
1.4061511901822201,8.128035187037346,11.02173781501693,2.9128843985394835e-7,0.004802889322540061
0.25134748559741604,19.060612788214957,1.3007380547508467,4.7491228854904175e-12,0.004656587482359751
0.17190028198763319,3.0982076436464094,5.419961219818619,0.00316290884609432,0.0038711607794525258
0.7175398095390775,3.154360456199665,3.7626993226689933,0.010795626362801201,0.004947115429440952
2.0912449582410506,14.123254014424491,20.166609974203656,0.0,0.0020545549218871874
0.6930689971747899,8.775007668465934,12.932008813386027,2.1777225126848364e-9,0.004501235389129758
1.9050991189150774,12.310380361509635,1.1438599029408796,1.0651444621838277e-5,0.004783625438546063
1.0535639126388603,23.44285636577014,0.9291705353359219,5.874021499602954e-18,0.004865937288296893
2.1514574242748004,11.510831263636714,14.37684126763601,5.896900813212461e-13,0.00494665556976794
