t_exp,C_W_1,wetmass_mg,num_tadpoles,num_sample
91.0,30.0,159.4702470896217,1,78
92.0,30.0,159.4703944649053,1,78
93.0,30.0,159.47054815613868,1,78
94.0,30.0,159.4706965749463,1,78
95.0,30.0,159.4708425477068,1,78
96.0,30.0,159.47098313249668,1,78
97.0,30.0,159.471120188476,1,78
98.0,30.0,159.4712580889303,1,78
99.0,30.0,159.4713928937217,1,78
100.0,30.0,159.47152488161439,1,78
0.0,0.0,164.12259952448505,10,79
1.0,0.0,173.81688587156225,10,79
2.0,0.0,183.74779477426804,10,79
3.0,0.0,193.9123184068455,10,79
4.0,0.0,204.30734061819615,10,79
5.0,0.0,214.92964657182952,10,79
6.0,0.0,225.77592843989697,10,79
7.0,0.0,236.84279216742698,10,79
8.0,0.0,248.12676705595686,10,79
9.0,0.0,259.6243103303631,10,79
10.0,0.0,271.33181288017033,10,79
11.0,0.0,283.24560528651176,10,79
12.0,0.0,288.34966291668854,9,79
13.0,0.0,283.8453120730641,7,79
14.0,0.0,284.5482354382356,6,79
15.0,0.0,267.62155769762285,4,79
16.0,0.0,252.32201938146352,3,79
17.0,0.0,261.849561797713,3,79
18.0,0.0,271.50753354280954,3,79
19.0,0.0,281.2930543345355,3,79
20.0,0.0,291.20322903149804,3,79
21.0,0.0,281.14630910716266,2,79
22.0,0.0,290.6173060946151,2,79
23.0,0.0,300.19639867485904,2,79
24.0,0.0,309.8808705087321,2,79
25.0,0.0,319.668006583229,2,79
26.0,0.0,326.0241027640651,1,79
0.0,0.03,160.913417383894,10,79
1.0,0.03,170.41736956861195,10,79
2.0,0.03,180.15326642370565,10,79
3.0,0.03,190.1181587988177,10,79
4.0,0.03,200.30899209061494,10,79
5.0,0.03,210.72261385829069,10,79
6.0,0.03,221.35578113260846,10,79
7.0,0.03,232.2051674231745,10,79
8.0,0.03,243.26736943196073,10,79
9.0,0.03,254.53891350020217,10,79
10.0,0.03,266.0162617915115,10,79
11.0,0.03,277.6958181134377,10,79
12.0,0.03,282.84643543436346,9,79
13.0,0.03,287.16167053640464,8,79
14.0,0.03,290.0669877812291,7,79
15.0,0.03,293.7994259712987,6,79
16.0,0.03,295.0531698678018,5,79
17.0,0.03,306.2012382791547,5,79
18.0,0.03,317.50212684282127,5,79
19.0,0.03,315.5754595409783,3,79
20.0,0.03,316.0672450337314,2,79
21.0,0.03,326.9593291055061,2,79
22.0,0.03,327.78122686412,1,79
0.0,0.3,161.03711539860848,10,79
1.0,0.3,170.54841966224518,10,79
2.0,0.3,180.29184935932255,10,79
3.0,0.3,190.26445306678224,10,79
4.0,0.3,200.46317382456772,10,79
5.0,0.3,210.88485675879195,10,79
6.0,0.3,221.5262563942793,10,79
7.0,0.3,232.38404366864614,10,79
8.0,0.3,243.45481265478165,10,79
9.0,0.3,254.73508700474704,10,79
10.0,0.3,266.2213261252871,10,79
11.0,0.3,277.90993108796783,10,79
12.0,0.3,273.216683145293,8,79
13.0,0.3,284.6053780521526,8,79
14.0,0.3,296.1742913929962,8,79
15.0,0.3,294.6388506599519,6,79
16.0,0.3,296.2960414184434,5,79
