t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
26.0,3,0.9920237910708899,230.39314763824683,0.3,26
16.0,1,1.0000000000000002,198.47744817346916,0.0,27
16.0,2,0.9055827621926854,179.7377557498857,0.03,27
16.0,3,0.8848504232118023,175.62285401429273,0.3,27
26.0,1,1.0,199.78957261385747,0.0,27
26.0,2,1.1694067299226567,233.63527078301632,0.03,27
26.0,3,1.4043677657927307,280.5780357204076,0.3,27
16.0,1,1.0,209.4089378243428,0.0,28
16.0,2,0.837806669737845,175.44420481195212,0.03,28
16.0,3,0.8887669839196837,186.11575007596574,0.3,28
26.0,1,1.0000000000000002,203.8129057522775,0.0,28
26.0,2,1.0954661234299639,223.27013376944402,0.03,28
26.0,3,1.1555905902679053,235.52427606249134,0.3,28
16.0,1,1.0,189.05034096967455,0.0,29
16.0,2,0.9183757934989278,173.61925689926775,0.03,29
16.0,3,0.9564707770667853,180.82112653200537,0.3,29
26.0,1,1.0000000000000002,215.4843482150879,0.0,29
26.0,2,1.0872624668156599,234.28804400050112,0.03,29
26.0,3,1.24421494914034,268.10884735497496,0.3,29
16.0,1,1.0,183.8232635194663,0.0,30
16.0,2,1.0588033372328565,194.63268487544573,0.03,30
