t_since_mm,treatment_id,y_wetmass_mg,wetmass_mg,pretreatment_24D,num_sample
16.0,3,1.0094923230339796,187.23653998192265,0.3,60
26.0,1,1.0000000000000002,218.0648479546988,0.0,60
26.0,2,0.8148023143628782,177.6797427946777,0.03,60
26.0,3,1.077761538142097,235.0219059463787,0.3,60
16.0,1,1.0,196.47092838237648,0.0,61
16.0,2,0.8536470361986648,167.71682571281582,0.03,61
16.0,3,0.884673330966437,173.81259065010528,0.3,61
26.0,1,1.0,218.21768172749302,0.0,61
26.0,2,1.0382564250175625,226.56591010600715,0.03,61
26.0,3,1.2148132985636935,265.093741744298,0.3,61
16.0,1,1.0000000000000002,187.0619622961604,0.0,62
16.0,2,0.8610686516755809,161.07319165414324,0.03,62
16.0,3,0.8711855500606032,162.96567851839626,0.3,62
26.0,1,1.0,216.80653240740565,0.0,62
26.0,2,1.2127257492417765,262.9268644542825,0.03,62
26.0,3,1.149249233026394,249.164741084323,0.3,62
16.0,1,1.0,182.53767411458477,0.0,63
16.0,2,0.9343551933378988,170.55502378878322,0.03,63
16.0,3,0.9278930435092866,169.37543798928837,0.3,63
26.0,1,1.0000000000000002,245.0099848228411,0.0,63
26.0,2,0.9635863885621708,236.08828643711377,0.03,63
26.0,3,1.026516837135455,251.5068746869487,0.3,63
16.0,1,0.9999999999999998,174.84386910423956,0.0,64
16.0,2,0.867414312955483,151.66207459353237,0.03,64
16.0,3,1.05670177512318,184.75782685185487,0.3,64
26.0,1,0.9999999999999998,212.10408677796323,0.0,64
26.0,2,1.1029490643716962,233.94000406116757,0.03,64
26.0,3,1.1747247189966197,249.16391373827747,0.3,64
16.0,1,1.0,191.41631895821897,0.0,65
16.0,2,1.0388364770898098,198.85025444405557,0.03,65
16.0,3,0.9956331787632415,190.58043811153004,0.3,65
26.0,1,0.9999999999999998,204.52302282444225,0.0,65
26.0,2,0.9849516955870369,201.44529811752065,0.03,65
26.0,3,1.1964128114451205,244.6939647426455,0.3,65
16.0,1,1.0,155.54315208717873,0.0,66
16.0,2,1.03712201407327,161.31722716795974,0.03,66
16.0,3,1.0486541642804796,163.11097416153194,0.3,66
26.0,1,1.0000000000000002,231.05240190475314,0.0,66
26.0,2,1.2104546366938895,279.67845120486857,0.03,66
26.0,3,1.1523808263601032,266.2603578394861,0.3,66
16.0,1,1.0,188.14515582846363,0.0,67
16.0,2,1.1348365521887445,213.5139999513877,0.03,67
16.0,3,0.9044367846397158,170.16539978303393,0.3,67
26.0,1,0.9999999999999998,240.69932483506946,0.0,67
26.0,2,0.8425026422621664,202.78981716426554,0.03,67
26.0,3,0.9748358193836809,234.64232355069376,0.3,67
16.0,1,1.0,187.4218476611699,0.0,68
16.0,2,0.8916674388455006,167.11795888772696,0.03,68
16.0,3,0.9378466275249971,175.77294775353192,0.3,68
26.0,1,1.0,225.67736206214772,0.0,68
26.0,2,1.1224308191253374,253.30722635746184,0.03,68
26.0,3,1.1755474111980484,265.29443873816234,0.3,68
16.0,1,1.0,180.65260436221809,0.0,69
16.0,2,0.9083204406749674,164.09045320337046,0.03,69
16.0,3,0.9943661741274997,179.63483904582768,0.3,69
26.0,1,1.0000000000000002,211.31013672353373,0.0,69
26.0,2,1.1712684591062854,247.5008982337118,0.03,69
26.0,3,1.2536834977577178,264.9160313192213,0.3,69
16.0,1,1.0,180.6055696281333,0.0,70
16.0,2,0.8916342559035393,161.0341126874155,0.03,70
16.0,3,0.7944960402828384,143.4904099225784,0.3,70
26.0,1,0.9999999999999998,270.8183145246215,0.0,70
26.0,2,0.7900597313145236,213.96264480837453,0.03,70
26.0,3,0.834594887305004,226.0235806908076,0.3,70
16.0,1,0.9999999999999998,167.93143339638635,0.0,71
16.0,2,0.9425536005586936,158.2843771947464,0.03,71
16.0,3,0.9210095842183945,154.6664596496048,0.3,71
26.0,1,1.0,238.4342569285105,0.0,71
26.0,2,0.9165071820629882,218.5267089248316,0.03,71
26.0,3,1.0468798502594692,249.61201919004685,0.3,71
16.0,1,1.0000000000000002,190.16171488795095,0.0,72
16.0,2,1.0555202605962077,200.71954285395174,0.03,72
16.0,3,0.8927088570754463,169.75904715712957,0.3,72
26.0,1,1.0,202.35459073206678,0.0,72
26.0,2,1.2195227805538889,246.77603314741427,0.03,72
26.0,3,1.2744999809418753,257.9009220315202,0.3,72
16.0,1,0.9999999999999998,191.0104849031625,0.0,73
16.0,2,1.0869049108719646,207.6102340692825,0.03,73
16.0,3,0.9850969792100079,188.1638516755442,0.3,73
26.0,1,1.0000000000000002,216.45473779086586,0.0,73
26.0,2,0.9781903119549826,211.733927483781,0.03,73
26.0,3,1.1716444945274396,253.60800184704857,0.3,73
16.0,1,0.9999999999999998,200.4803402238121,0.0,74
16.0,2,0.9791397408600705,196.29826837428217,0.03,74
16.0,3,0.8995694923838838,180.345997888083,0.3,74
26.0,1,1.0000000000000002,254.2916905540592,0.0,74
26.0,2,0.8009061447938061,203.66377753475106,0.03,74
26.0,3,1.0016424370685932,254.7093486528604,0.3,74
16.0,1,1.0000000000000002,177.28876433698616,0.0,75
16.0,2,1.1637562499578402,206.32090754447026,0.03,75
16.0,3,0.982927123825674,174.26193521636154,0.3,75
26.0,1,1.0000000000000002,238.8501958213531,0.0,75
26.0,2,0.9112041392894182,217.64128710250506,0.03,75
26.0,3,1.0826294421471894,258.58625425881854,0.3,75
16.0,1,1.0000000000000002,171.64770199814205,0.0,76
16.0,2,0.8778473971702567,150.6804884293249,0.03,76
16.0,3,1.0506751136194106,180.34596879940867,0.3,76
26.0,1,1.0,231.17468953222254,0.0,76
26.0,2,1.0868587784155057,251.25424066557517,0.03,76
26.0,3,1.143331565437583,264.3093196724232,0.3,76
16.0,1,1.0000000000000002,191.1493510090375,0.0,77
16.0,2,0.9150764078384352,174.9162614819982,0.03,77
16.0,3,1.0581483663032922,202.26437349014756,0.3,77
26.0,1,1.0,239.81326212515643,0.0,77
26.0,2,0.9037974426973415,216.74261303362363,0.03,77
26.0,3,1.0773972972364256,258.37416045509394,0.3,77
16.0,1,1.0000000000000002,186.52439440739107,0.0,78
16.0,2,0.9240944842933718,172.36616405803153,0.03,78
