C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.03,14.6,19.8,5.2,344.85260489173015,184.07188109148345,46
0.3,13.7,18.8,5.1,345.8665239296657,185.44221837054025,46
3.0,14.3,19.7,5.4,345.3581937042492,176.67000783562318,46
30.0,Inf,Inf,NaN,Inf,Inf,46
0.0,17.4,22.8,5.4,341.1085668513777,175.23659507959638,47
0.03,15.8,21.0,5.2,342.4125964691863,175.64099400042207,47
0.3,14.4,19.7,5.3,344.7267578345253,173.5770739331106,47
3.0,17.8,23.6,5.8,329.29617492550705,153.7805062962309,47
30.0,Inf,Inf,NaN,Inf,Inf,47
0.0,15.0,20.0,5.0,344.1587831246088,188.05538690299232,48
0.03,15.0,20.0,5.0,344.15305908778697,188.03545674906923,48
0.3,15.0,20.0,5.0,344.14331476784275,188.0015737625451,48
3.0,15.0,20.0,5.0,344.1535744627508,188.03863437800393,48
30.0,23.0,30.0,7.0,309.6594271030086,116.3804965185748,48
0.0,14.4,19.5,5.1,344.5699378446955,182.82363330748092,49
0.03,18.1,23.6,5.5,340.4848795936915,170.87529963609805,49
0.3,17.9,23.4,5.5,341.10071283656106,177.15414623334811,49
3.0,15.6,21.0,5.4,343.3968115382206,172.430211278463,49
30.0,24.9,31.2,6.3,303.28455154079194,126.8443322287125,49
0.0,16.0,21.5,5.5,343.14786971570925,171.25004308221358,50
0.03,15.8,21.3,5.5,343.52834034843903,175.75966038673096,50
0.3,15.7,20.9,5.2,343.2697606682035,183.55160040961752,50
3.0,14.6,19.6,5.0,344.04263216349324,182.2454089920865,50
30.0,Inf,Inf,NaN,Inf,Inf,50
0.0,15.1,20.3,5.2,343.7172404864065,176.81510300460243,51
0.03,14.7,20.0,5.3,344.9277923032262,186.85459094071857,51
0.3,14.1,19.2,5.1,345.2501020393214,178.92981007478204,51
3.0,17.0,22.5,5.5,341.7495323489316,171.54064312040873,51
30.0,Inf,Inf,NaN,Inf,Inf,51
0.0,15.1,20.7,5.6,344.2727688515645,170.62025627172451,52
0.03,15.5,20.6,5.1,343.4234719708549,187.20543881266352,52
0.3,16.3,21.6,5.3,342.5380849766052,179.44600968107125,52
3.0,14.3,19.4,5.1,345.05056497868884,188.41106311095535,52
30.0,Inf,Inf,NaN,Inf,Inf,52
0.0,13.8,19.2,5.4,345.7386976730614,173.04004228640662,53
0.03,16.0,21.2,5.2,342.7844010190302,178.34848667076457,53
0.3,14.1,19.3,5.2,345.4674923209891,187.0552112999697,53
3.0,15.3,20.4,5.1,343.850281736527,185.61943045396401,53
30.0,Inf,Inf,NaN,Inf,Inf,53
0.0,13.4,18.5,5.1,346.4488097782839,191.01711092193673,54
0.03,15.0,20.0,5.0,343.79189110099094,187.05573003505307,54
0.3,17.0,22.3,5.3,341.201556651425,178.44283758014882,54
3.0,16.9,22.3,5.4,337.96278408727454,174.21381778947128,54
30.0,Inf,Inf,NaN,Inf,Inf,54
0.0,14.4,19.5,5.1,345.09067749994915,187.87246512135215,55
0.03,16.0,21.3,5.3,342.54619546179003,172.2826948281313,55
0.3,16.8,22.1,5.3,341.6121230482055,174.8305826094762,55
3.0,16.3,21.7,5.4,342.6396691696169,174.44507268741802,55
30.0,Inf,Inf,NaN,Inf,Inf,55
0.0,16.4,21.6,5.2,341.88450572290924,176.90769767611917,56
0.03,14.1,19.4,5.3,345.30984623826487,179.75739010068264,56
0.3,16.4,21.9,5.5,342.7696404907153,174.31868666158553,56
