replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
7,0.0,uninfected,1,36.0,41.0,5.0,265.72804193961144,149.73215484869772,19
8,0.0,uninfected,1,42.0,48.0,6.0,260.51095744853853,113.68927486544757,19
9,0.0,uninfected,1,39.0,44.0,5.0,262.51824081047033,140.59032414355738,19
10,0.0,uninfected,1,41.0,46.0,5.0,260.69137985287017,141.68002892531123,19
1,0.0,uninfected,1,39.0,44.0,5.0,262.72565914348627,143.90614037512717,20
2,0.0,uninfected,1,38.0,43.0,5.0,264.0070959065494,154.55676236342833,20
3,0.0,uninfected,1,41.0,47.0,6.0,261.5887073607879,123.4929077543402,20
4,0.0,uninfected,1,34.0,39.0,5.0,267.5787187735638,147.76607244361801,20
5,0.0,uninfected,1,39.0,45.0,6.0,263.1846165801127,125.40947972511657,20
6,0.0,uninfected,1,39.0,45.0,6.0,263.20793739424784,118.84144255868634,20
7,0.0,uninfected,1,43.0,49.0,6.0,260.0632680936473,127.59658379456181,20
8,0.0,uninfected,1,42.0,48.0,6.0,260.71866092559833,119.70009901829087,20
9,0.0,uninfected,1,41.0,47.0,6.0,261.61244065106155,126.52161111383568,20
10,0.0,uninfected,1,39.0,44.0,5.0,262.22567907552036,136.93578451864275,20
1,0.0,uninfected,1,38.0,43.0,5.0,262.5679948375962,129.32526453656243,21
2,0.0,uninfected,1,34.0,39.0,5.0,267.58153412569925,149.3975991410986,21
3,0.0,uninfected,1,35.0,40.0,5.0,266.56076484621053,143.65083233328136,21
4,0.0,uninfected,1,41.0,46.0,5.0,259.2317420573874,128.03488179395046,21
5,0.0,uninfected,1,34.0,39.0,5.0,267.39864736652925,159.5719444924087,21
6,0.0,uninfected,1,41.0,47.0,6.0,261.610744896343,125.81477631569993,21
7,0.0,uninfected,1,39.0,45.0,6.0,263.18751508259186,117.55971863734328,21
8,0.0,uninfected,1,39.0,44.0,5.0,262.29288902940436,137.60401180779803,21
9,0.0,uninfected,1,42.0,47.0,5.0,258.14450878990004,127.71492367180976,21
10,0.0,uninfected,1,39.0,45.0,6.0,263.2070525555383,119.33015149100726,21
1,0.0,uninfected,1,41.0,46.0,5.0,260.5853977521542,140.4065940252197,22
2,0.0,uninfected,1,39.0,44.0,5.0,261.1999500854298,126.76508181101035,22
3,0.0,uninfected,1,36.0,41.0,5.0,265.75709261572257,156.0391399745394,22
4,0.0,uninfected,1,33.0,38.0,5.0,268.5169247188739,148.67196664032346,22
