C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
10.0,16.2,21.4,5.2,342.54986595372895,178.92768798405515,30
100.0,17.5,22.6,5.1,244.0728325695975,137.5154538974607,30
0.0,16.8,22.0,5.2,341.76952943198444,182.84076357196483,31
10.0,14.1,19.6,5.5,345.3408819705294,170.40018234234412,31
100.0,16.6,21.6,5.0,245.3893345653872,138.56065352466777,31
0.0,14.8,20.0,5.2,344.48390470426403,182.57173466007663,32
10.0,16.4,21.9,5.5,342.5417862360412,171.9039783808304,32
100.0,18.6,23.6,5.0,237.8028573678997,132.01829030039687,32
0.0,14.3,19.4,5.1,344.7244471536258,177.03327630633686,33
10.0,14.9,20.2,5.3,343.95766044627493,173.2646188444126,33
100.0,16.4,21.4,5.0,248.61746848572685,139.06182907301235,33
0.0,15.1,20.4,5.3,343.9427709870748,175.54697863003315,34
10.0,13.2,18.5,5.3,346.44949450262817,179.52969342350633,34
100.0,17.7,22.6,4.9,241.34674580895043,144.38290949543085,34
0.0,16.1,21.4,5.3,343.0701087499096,181.2428678165845,35
10.0,14.3,19.5,5.2,345.2813840153292,187.15686864130925,35
100.0,15.8,20.7,4.9,250.14220026556058,142.88522059758716,35
0.0,14.8,20.0,5.2,344.4243028642977,179.08101798423814,36
10.0,15.2,20.5,5.3,343.6887782376124,174.66685936417423,36
100.0,19.2,24.3,5.1,237.21364766008705,132.60447815927193,36
0.0,13.7,18.9,5.2,345.64441148414846,180.1014480910478,37
10.0,15.2,20.4,5.2,343.645262532108,181.8215120989572,37
100.0,16.8,21.8,5.0,245.55409498389866,140.00065365737385,37
0.0,14.3,19.4,5.1,344.8660479548378,185.94849850422082,38
10.0,15.5,20.8,5.3,343.6139120208415,178.38575869524948,38
100.0,16.4,21.4,5.0,246.66028219214454,134.84152512346353,38
0.0,14.6,19.8,5.2,344.61546712191273,182.4052395260779,39
10.0,15.3,20.4,5.1,343.59431938012085,183.07577445397118,39
100.0,18.1,23.1,5.0,240.78798776716621,140.571324195464,39
0.0,16.1,21.2,5.1,342.28629940212755,178.3336435804829,40
10.0,18.9,24.1,5.2,338.95423086736366,178.05302730617376,40
100.0,17.0,22.1,5.1,242.96612169036607,132.06848628551748,40
0.0,15.0,20.3,5.3,344.13749881840926,174.2481075142627,41
10.0,17.0,22.1,5.1,340.92905200312487,176.22561836329172,41
100.0,18.5,23.6,5.1,239.40730773585886,134.64927426441432,41
0.0,16.7,21.8,5.1,341.55467477115474,183.94540907707673,42
10.0,17.7,23.0,5.3,340.58703543850777,173.32347574834105,42
100.0,18.1,23.2,5.1,240.97363957723047,131.75502573638602,42
0.0,17.4,22.6,5.2,340.97219886113646,182.56021702633393,43
10.0,15.7,21.1,5.4,342.8084419099225,166.38359243289406,43
100.0,18.2,23.2,5.0,239.05166960081198,137.48618794980652,43
0.0,14.1,19.2,5.1,344.9793285883909,177.6294165212318,44
10.0,15.4,20.6,5.2,343.7910532044969,184.57429169854026,44
100.0,19.1,24.1,5.0,236.55766140500137,126.47643824154746,44
0.0,16.1,21.3,5.2,342.461910960306,173.2392513045945,45
10.0,15.7,20.9,5.2,342.8764547100879,180.57619425284543,45
100.0,20.9,26.0,5.1,232.130152591669,123.98949331267764,45
0.0,14.9,20.3,5.4,344.1719768042145,171.54228813704313,46
10.0,13.0,18.1,5.1,347.0099690779469,189.65596952128146,46
100.0,15.8,20.7,4.9,249.82092028735065,144.7879581488472,46
0.0,14.1,19.4,5.3,345.48562045969817,180.96023344355677,47
10.0,14.6,20.2,5.6,345.1808696822815,168.61004658577366,47
100.0,16.8,21.8,5.0,245.57211314048618,131.73088879811385,47
