C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
30.0,Inf,Inf,NaN,Inf,Inf,82
0.0,14.9,17.8,2.9,309.21334558415174,124.0428498647137,83
0.03,12.7,15.2,2.5,302.15438248658273,136.021311988359,83
0.3,12.2,15.2,3.0,324.60304797914944,125.03880492232034,83
3.0,15.4,18.2,2.8,302.1040195269147,125.18077191863797,83
30.0,Inf,Inf,NaN,Inf,Inf,83
0.0,12.8,15.7,2.9,307.53307572304163,123.87251941711448,84
0.03,12.8,15.4,2.6,307.58971461379844,133.46248641678636,84
0.3,17.3,20.2,2.9,309.48024660678936,123.63569772924157,84
3.0,15.1,17.4,2.3,290.688490398539,139.02269877698373,84
30.0,Inf,Inf,NaN,Inf,Inf,84
0.0,13.5,15.9,2.4,292.1244884348764,137.07684397880303,85
0.03,13.7,16.6,2.9,309.4137754934936,124.25220485506347,85
0.3,12.1,14.7,2.6,298.1765265410512,131.89338366860756,85
3.0,14.4,17.1,2.7,301.10885083773206,128.26302928518444,85
30.0,Inf,Inf,NaN,Inf,Inf,85
0.0,11.9,14.7,2.8,322.062148698168,131.1215576782559,86
0.03,15.3,17.6,2.3,287.91196264083317,139.05933990645306,86
