C_W_1,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
0.0,13.5,16.2,2.7,308.3481712719314,130.7762951643443,38
0.03,16.4,18.9,2.5,292.10370378107507,132.78780209711945,38
0.3,15.3,17.7,2.4,286.836770240437,134.60134457447546,38
3.0,15.7,18.3,2.6,300.68042922142774,131.35657493030334,38
30.0,Inf,Inf,NaN,Inf,Inf,38
0.0,17.1,19.7,2.6,303.68540728692653,132.35931485868375,39
0.03,16.1,18.4,2.3,289.4131670066344,138.6821309090588,39
0.3,10.5,12.9,2.4,295.7513657186024,135.58297580152956,39
3.0,15.8,18.1,2.3,284.64346752829744,123.67966755121047,39
30.0,26.7,28.0,1.3,207.51540457930815,108.25084104568816,39
0.0,14.1,16.6,2.5,299.67916079702775,135.31371392411413,40
0.03,13.2,15.5,2.3,287.36726528501777,139.06513620173752,40
0.3,13.6,16.3,2.7,301.08803603860963,128.47295965257746,40
3.0,14.6,17.3,2.7,298.75545710858194,127.75813096582776,40
30.0,Inf,Inf,NaN,Inf,Inf,40
0.0,14.0,16.8,2.8,296.3540546273904,123.76493958033609,41
0.03,12.1,14.6,2.5,295.47021007624426,134.84382064503794,41
0.3,14.2,16.8,2.6,303.4737352176937,132.67934641734223,41
3.0,14.6,17.0,2.4,297.53914618435783,138.35638402502894,41
30.0,Inf,Inf,NaN,Inf,Inf,41
0.0,16.3,18.9,2.6,307.15394890892253,133.71770006914574,42
0.03,10.8,13.3,2.5,295.33899618878013,133.98670360746243,42
0.3,14.8,17.3,2.5,299.8982883077987,135.55232472946255,42
3.0,13.7,16.3,2.6,304.6932238965572,132.8724483127399,42
30.0,Inf,Inf,NaN,Inf,Inf,42
0.0,11.6,14.1,2.5,296.4046287623944,134.38321743039552,43
0.03,13.7,16.3,2.6,306.7291501867542,133.70985722911206,43
0.3,14.3,17.0,2.7,307.5776150815196,130.82360381370378,43
3.0,12.2,14.7,2.5,302.58538726517565,136.1674153585154,43
30.0,Inf,Inf,NaN,Inf,Inf,43
0.0,14.5,17.3,2.8,309.4766711164808,127.498549385816,44
0.03,17.7,20.2,2.5,279.86163731897767,128.43536174892355,44
0.3,14.8,17.2,2.4,291.6455332049679,136.88087766038177,44
