replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
3,0.0,uninfected,1,25.0,29.0,4.0,175.26855549705786,103.18483931054945,7
4,0.0,uninfected,1,25.0,29.0,4.0,175.29601772151665,107.15461766790042,7
5,0.0,uninfected,1,25.0,29.0,4.0,175.28956842025949,107.4463483961076,7
6,0.0,uninfected,1,25.0,29.0,4.0,175.27988091948214,109.06413440010374,7
7,0.0,uninfected,1,25.0,29.0,4.0,175.26970019935916,103.0294853099875,7
8,0.0,uninfected,1,25.0,29.0,4.0,175.29498602129823,107.11340775830467,7
9,0.0,uninfected,1,25.0,29.0,4.0,175.2964441636017,106.8393801976629,7
10,0.0,uninfected,1,25.0,29.0,4.0,175.2878776105449,105.30517610235172,7
1,0.0,uninfected,2,25.0,26.0,1.0,175.27443208258273,171.38746103318405,7
1,0.03,uninfected,2,0.0,3.0,3.0,171.38746103318405,108.4232160397458,7
2,0.0,uninfected,2,24.0,26.0,2.0,173.79805203026987,169.98559494204557,7
2,0.03,uninfected,2,0.0,3.0,3.0,169.98559494204557,102.65857353416504,7
3,0.0,uninfected,2,25.0,26.0,1.0,175.2656746104899,171.6291015808156,7
