replicate,C_W_1,treatment_bd,treatment_id,t_exp_G42,t_exp_G46,dt_mt,wetmass_G42_mg,wetmass_G46_mg,num_sample
4,0.3,uninfected,3,0.0,3.0,3.0,171.1311336631447,107.25082230893133,5
5,0.0,uninfected,3,25.0,26.0,1.0,175.29725507283138,170.7804300960401,5
5,0.3,uninfected,3,0.0,3.0,3.0,170.7804300960401,105.77829451731363,5
6,0.0,uninfected,3,25.0,26.0,1.0,175.29622867137323,170.80214804839997,5
6,0.3,uninfected,3,0.0,3.0,3.0,170.80214804839997,105.87227903763836,5
7,0.0,uninfected,3,24.0,26.0,2.0,173.86136457937909,169.8488393704047,5
7,0.3,uninfected,3,0.0,3.0,3.0,169.8488393704047,102.1491324105392,5
8,0.0,uninfected,3,25.0,26.0,1.0,175.29691991142673,170.98423340926496,5
8,0.3,uninfected,3,0.0,3.0,3.0,170.98423340926496,106.6317489329754,5
9,0.0,uninfected,3,25.0,26.0,1.0,175.28528255699004,170.39850455253858,5
9,0.3,uninfected,3,0.0,3.0,3.0,170.39850455253858,104.24362568753328,5
10,0.0,uninfected,3,25.0,26.0,1.0,175.3010592708597,170.94339064665758,5
10,0.3,uninfected,3,0.0,3.0,3.0,170.94339064665758,106.44588127905519,5
1,0.0,uninfected,1,25.0,29.0,4.0,175.2297530463511,111.29203350946601,6
2,0.0,uninfected,1,25.0,29.0,4.0,175.28387917001362,104.37868259854461,6
3,0.0,uninfected,1,25.0,29.0,4.0,175.27646836869872,109.2096077377302,6
4,0.0,uninfected,1,25.0,29.0,4.0,175.29979922981238,105.54489398955025,6
5,0.0,uninfected,1,25.0,29.0,4.0,174.82210418228422,119.40526732189764,6
6,0.0,uninfected,1,25.0,29.0,4.0,175.1150242411573,114.3997670942847,6
7,0.0,uninfected,1,24.0,29.0,5.0,173.86785297494126,102.11006984376978,6
8,0.0,uninfected,1,25.0,29.0,4.0,175.30037682765212,106.48135020631908,6
9,0.0,uninfected,1,25.0,29.0,4.0,175.29046117167098,105.42369244659847,6
10,0.0,uninfected,1,25.0,29.0,4.0,175.29127003355472,104.86565498330361,6
1,0.0,uninfected,2,25.0,26.0,1.0,175.29989844918788,170.96613509690837,6
1,0.03,uninfected,2,0.0,3.0,3.0,170.96613509690837,106.54534703035756,6
2,0.0,uninfected,2,25.0,26.0,1.0,175.2543330158483,171.71701207328852,6
2,0.03,uninfected,2,0.0,3.0,3.0,171.71701207328852,109.92251204239977,6
3,0.0,uninfected,2,25.0,26.0,1.0,175.27535061650627,170.26367456401135,6
3,0.03,uninfected,2,0.0,3.0,3.0,170.26367456401135,103.72711870510132,6
4,0.0,uninfected,2,24.0,26.0,2.0,173.87875339396726,169.8098316376709,6
4,0.03,uninfected,2,0.0,3.0,3.0,169.8098316376709,102.00588550776169,6
5,0.0,uninfected,2,25.0,26.0,1.0,175.23474837912357,171.96964895413186,6
5,0.03,uninfected,2,0.0,3.0,3.0,171.96964895413186,111.1060066364571,6
6,0.0,uninfected,2,25.0,26.0,1.0,175.29806441601994,170.90465000431323,6
6,0.03,uninfected,2,0.0,3.0,3.0,170.90465000431323,106.29398946062497,6
7,0.0,uninfected,2,25.0,26.0,1.0,175.26996883056165,170.16182977211415,6
7,0.03,uninfected,2,0.0,3.0,3.0,170.16182977211415,103.33181093340772,6
8,0.0,uninfected,2,25.0,26.0,1.0,175.29504362772903,170.6260520541171,6
8,0.03,uninfected,2,0.0,3.0,3.0,170.6260520541171,105.14569821373648,6
9,0.0,uninfected,2,24.0,26.0,2.0,173.90850944124324,169.74988877933703,6
9,0.03,uninfected,2,0.0,3.0,3.0,169.74988877933703,101.78001034090181,6
10,0.0,uninfected,2,25.0,26.0,1.0,175.26987813849362,170.1269787314593,6
10,0.03,uninfected,2,0.0,3.0,3.0,170.1269787314593,103.19109045376985,6
1,0.0,uninfected,3,25.0,26.0,1.0,175.26825139474337,170.09303925319887,6
1,0.3,uninfected,3,0.0,3.0,3.0,170.09303925319887,103.05938381075634,6
2,0.0,uninfected,3,24.0,26.0,2.0,173.83673682723656,169.9049577666315,6
2,0.3,uninfected,3,0.0,3.0,3.0,169.9049577666315,102.35490648477335,6
3,0.0,uninfected,3,25.0,26.0,1.0,175.2685161789362,170.0983164800019,6
3,0.3,uninfected,3,0.0,3.0,3.0,170.0983164800019,103.07981172848689,6
4,0.0,uninfected,3,25.0,26.0,1.0,175.29442989880704,170.63595010472295,6
4,0.3,uninfected,3,0.0,3.0,3.0,170.63595010472295,105.18874517322092,6
5,0.0,uninfected,3,25.0,26.0,1.0,175.27482952806898,171.55094354872259,6
5,0.3,uninfected,3,0.0,3.0,3.0,171.55094354872259,109.12606415324123,6
6,0.0,uninfected,3,25.0,26.0,1.0,175.27180431238503,170.20825494203018,6
6,0.3,uninfected,3,0.0,3.0,3.0,170.20825494203018,103.51387285829227,6
7,0.0,uninfected,3,24.0,26.0,2.0,173.87915345204527,169.81826764625012,6
7,0.3,uninfected,3,0.0,3.0,3.0,169.81826764625012,102.02817123594258,6
8,0.0,uninfected,3,25.0,26.0,1.0,175.29657100874502,170.96485246448756,6
8,0.3,uninfected,3,0.0,3.0,3.0,170.96485246448756,106.55155968338374,6
9,0.0,uninfected,3,25.0,26.0,1.0,175.27520205459462,170.2466515083767,6
9,0.3,uninfected,3,0.0,3.0,3.0,170.2466515083767,103.65840355457752,6
10,0.0,uninfected,3,24.0,26.0,2.0,173.88416860077638,169.80576051091353,6
10,0.3,uninfected,3,0.0,3.0,3.0,169.80576051091353,101.98345545352254,6
1,0.0,uninfected,1,25.0,29.0,4.0,175.29717903624328,106.84408388776095,7
2,0.0,uninfected,1,25.0,29.0,4.0,175.28675190772023,108.08138056714022,7
3,0.0,uninfected,1,25.0,29.0,4.0,175.29408327307982,107.5687164743469,7
4,0.0,uninfected,1,25.0,29.0,4.0,175.29490523640837,107.18211929651899,7
5,0.0,uninfected,1,25.0,29.0,4.0,175.28971944603265,107.95154195200003,7
6,0.0,uninfected,1,24.0,29.0,5.0,173.9059418537113,101.80101420179635,7
7,0.0,uninfected,1,25.0,29.0,4.0,175.27156660144945,103.35295071262587,7
8,0.0,uninfected,1,25.0,29.0,4.0,174.9801645034549,116.91947996269539,7
9,0.0,uninfected,1,25.0,29.0,4.0,175.28397493244483,108.424830533719,7
10,0.0,uninfected,1,25.0,29.0,4.0,175.10798527745212,114.49745504718526,7
1,0.0,uninfected,2,25.0,26.0,1.0,175.29089387526508,171.1452760664734,7
1,0.03,uninfected,2,0.0,3.0,3.0,171.1452760664734,107.33237195501715,7
2,0.0,uninfected,2,25.0,26.0,1.0,175.26904233836115,170.12847458203217,7
2,0.03,uninfected,2,0.0,3.0,3.0,170.12847458203217,103.19992595146758,7
3,0.0,uninfected,2,25.0,26.0,1.0,175.25149078888856,171.78264827116556,7
