pth.gamma,pth.eta,pth.sigma1,spc.Chi,spc.E_P[2],spc.B_P[2],weight,loss
0.020071947109347524,89.7686710328705,0.0014007714135355408,0.6679497844864294,18870.191878086764,3.3251715239715245,0.0021726041441124887,0.02682433814245281
0.2727774484977751,175.9998409812219,0.0036159946740264006,0.6245178674370193,19377.30000636868,3.1014897803631287,9.776784228336208e-5,0.05285048919684726
0.2870535956473227,117.53931480197718,0.002918973972707699,0.7760160805681149,19281.57794658228,3.352475698876308,0.0018344511542445396,0.03251924595910235
0.08165591859175769,79.7412568305963,0.0008492657493856938,1.3723165199493579,14782.203370753417,2.6291769911931246,0.0012541542051993562,0.04046554917840892
0.13313827942369308,106.44491020547748,0.0011512217490770445,1.019953424865938,6927.663438604798,3.280518923411437,0.0003546253743842388,0.05036334107945414
0.1059423943824324,173.0885548468968,0.005659386398517656,0.9906577212998771,13048.997882460488,2.442884477135251,0.0018666573400926837,0.03202052327107957
0.10276508883526438,68.48225726031453,0.00029588695732887804,1.3609719402382565,25066.465424318274,2.90339172925941,0.000545880440207076,0.048428528137439524
0.13418174344786565,103.28171308500585,0.0021148505270862975,1.6464554481343492,8043.1853427975875,2.3046117744185177,0.00022256915577033588,0.051656998640107345
0.24354350787229295,99.12525207424858,0.002821611859675907,0.9369130870263221,13940.66187754142,3.6590988411540484,0.0008545878817551713,0.045130859868720674
0.011887769333019549,165.5426986148484,0.0035943122048743654,0.9913241781313429,15596.576023534639,2.7761728256623988,0.0023441449197953716,0.02341162423562372
0.14300932281390671,73.47983747915396,0.0017086487453566827,0.9669162267612285,16328.683994296938,3.520580652345034,0.0018829200255275104,0.03176571559562159
0.1860428147842292,102.4266522359776,0.004578340166829017,0.6310536524086205,8851.831806676975,3.1526504742930324,0.0008011256604461604,0.04571898541811815
0.20761013769616443,155.5061494588032,0.0026005388190241093,0.8982748630430923,7898.852521839291,3.8254185888736227,0.0006984627079587677,0.04682765045734443
0.17605966993510747,110.4350700419094,0.004223059866239972,0.8370885815232959,8200.09863660451,2.9926132857097474,0.0007665050530998528,0.046095835946022706
0.13761455352769264,163.44787082534927,0.0031446459191337445,0.7669805542120968,10617.334926416781,2.1815578364073067,0.000993576454842657,0.04356474271331457
0.27491881242944116,119.10142363550167,0.0017297514609990684,0.8628385794963024,14538.646544645871,2.7588642075130885,0.00010762541240642964,0.052757202102578005
0.1649796555639073,102.40137377862253,0.004620175084239544,1.1688078807929556,21293.289287106672,2.012639610387257,2.4438803142600326e-5,0.053539336773629584
0.04288543741651385,126.67400249020002,0.003474254921577817,0.7756990787055968,10991.669248324302,2.42050976881773,0.0003938486240042931,0.04997264948434113
0.12111779911026475,113.97146711017643,0.0016756622883249688,0.8849876792532109,20785.555270568817,3.3372886549393486,0.0012235224475794309,0.04084206906282664
0.2511020334677589,116.04658740145659,0.005574111442121758,0.7186167853512051,26093.044784463105,2.1239756930819276,0.0007653678182775614,0.046108162668914356
0.05006104306212588,67.8337669933158,0.0002561987568913545,1.457403060569591,18163.794266194236,2.819692421016809,0.0012593997549357717,0.04040071995166543
0.10348383923115377,200.47028344198065,0.0048767221294884555,0.605952012313359,15554.394733250043,3.4303333210614286,0.0001318449801737257,0.052527296691267836
